V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51
ind	0.0390135	0.0389415	0.038819	0.0386424	0.0384063	0.0381033	0.037724	0.0372566	0.0366862	0.0359946	0.0351605	0.0341587	0.0329606	0.0344185	0.0409117	0.0553013	0.0898276	0.178458	0.393376	0.705966	0.884919	0.931159	0.933035	0.875264	0.669552	0.448247	0.238149	0.119965	0.0713804	0.0465858	0.029637	0.0175021	0.00967434	0.00518023	0.00279598	0.00157334	0.000944689	0.00061117	0.000424453	0.000312129	0.000238622	0.000186778	0.000148974	0.000121401	0.000101715	8.85449e-05	8.00322e-05	7.47532e-05	7.15849e-05	6.97084e-05
ind	0.112426	0.11182	0.110796	0.109333	0.107399	0.104958	0.101963	0.0983637	0.094108	0.0891438	0.083433	0.0769583	0.069742	0.0672647	0.0724109	0.0868492	0.1223	0.20607	0.391555	0.671492	0.875953	0.949245	0.957139	0.892617	0.663307	0.426681	0.258376	0.138245	0.0719059	0.0389253	0.021958	0.0128107	0.00775289	0.00490035	0.00324737	0.00225303	0.00162988	0.00122509	0.000956183	0.000776591	0.000657428	0.000579459	0.000529623	0.00049818	0.000478427	0.000466439	0.000459192	0.000454887	0.000452369	0.0004509
ind	0.0505707	0.0504363	0.0502083	0.0498799	0.0494422	0.0488824	0.0481847	0.0473296	0.0462934	0.0450477	0.0435609	0.0417978	0.0397226	0.0406223	0.0469482	0.0612625	0.0953542	0.181264	0.387128	0.695901	0.885125	0.937006	0.940842	0.885714	0.674308	0.44724	0.232628	0.116085	0.0706496	0.0481965	0.0325459	0.0207036	0.0125072	0.00740562	0.00444095	0.00275939	0.00179651	0.0012274	0.00087708	0.000653735	0.000508211	0.000412975	0.000351605	0.000312516	0.000287762	0.00027266	0.0002635	0.000258051	0.000254862	0.000253002
ind	0.061767	0.061579	0.0612601	0.0608014	0.0601907	0.0594113	0.0584421	0.0572578	0.0558278	0.0541165	0.0520853	0.0496927	0.0468994	0.0475544	0.0543596	0.0698691	0.106283	0.194463	0.394945	0.689293	0.882462	0.942841	0.945819	0.87313	0.662134	0.456505	0.250187	0.119144	0.0619553	0.0349996	0.0200231	0.0112918	0.00634113	0.00362538	0.00215175	0.00134053	0.000879463	0.000606471	0.000438349	0.000331856	0.000263426	0.000219421	0.000191536	0.000174017	0.000163033	0.000156376	0.000152356	0.000149971	0.000148577	0.000147765
ind	0.057061	0.0568858	0.0565887	0.0561615	0.0555928	0.054867	0.0539648	0.0528625	0.0515321	0.0499405	0.0480523	0.0458295	0.0432361	0.0438291	0.0501101	0.0644756	0.0984188	0.182067	0.378097	0.67823	0.880435	0.943593	0.949037	0.885866	0.674733	0.461292	0.249533	0.118224	0.0626501	0.0365315	0.0215885	0.0125216	0.00719568	0.00419284	0.00252926	0.00159842	0.00106199	0.000740211	0.000539454	0.000410659	0.000326932	0.000272565	0.000237861	0.000215943	0.000202153	0.000193778	0.000188713	0.000185704	0.000183946	0.000182921
ind	0.0937276	0.0932768	0.0925142	0.0914225	0.0899779	0.0881491	0.0858988	0.0831841	0.0799585	0.0761733	0.0717868	0.0667685	0.0611137	0.0597367	0.0654561	0.0802642	0.116186	0.202407	0.396193	0.683413	0.879015	0.943051	0.948603	0.885852	0.662451	0.435686	0.256587	0.131636	0.0685863	0.0382808	0.0222365	0.0131618	0.00796334	0.00498885	0.00326924	0.0022459	0.00161078	0.00119826	0.000920552	0.000730663	0.000601178	0.000514291	0.000457633	0.000421367	0.00039836	0.000384312	0.000375789	0.000370716	0.000367746	0.000366013
ind	0.0923842	0.091966	0.0912585	0.0902451	0.0889031	0.0872024	0.0851069	0.0825747	0.0795596	0.0760122	0.0718879	0.0671508	0.061786	0.0607085	0.0667918	0.0820602	0.118429	0.204161	0.393176	0.674418	0.875842	0.946874	0.952471	0.878072	0.655031	0.44322	0.257181	0.124542	0.060057	0.0308164	0.016524	0.00914527	0.00525895	0.0031805	0.00203859	0.00138376	0.000987178	0.000732488	0.00056068	0.000441657	0.000358987	0.000302475	0.000265046	0.000240812	0.000225315	0.000215804	0.000210016	0.000206564	0.000204542	0.000203361
ind	0.0589955	0.0588043	0.05848	0.0580139	0.0573938	0.0566029	0.0556207	0.054422	0.0529772	0.0512518	0.049209	0.0468105	0.044021	0.0445365	0.0509445	0.0657682	0.101166	0.188338	0.391638	0.692061	0.882667	0.93933	0.94307	0.884095	0.66642	0.434684	0.252424	0.129165	0.0675012	0.0374489	0.0212082	0.0119483	0.0067257	0.00385403	0.00229042	0.00142757	0.00093657	0.000645793	0.000466799	0.000353546	0.000280873	0.000234201	0.00020466	0.000186114	0.000174492	0.000167451	0.000163199	0.000160675	0.0001592	0.00015834
ind	0.0479514	0.047841	0.0476534	0.047383	0.0470221	0.0465598	0.0459825	0.0452729	0.0444103	0.0433691	0.0421203	0.0406304	0.0388637	0.0400649	0.0467433	0.0616121	0.096733	0.183548	0.387849	0.692781	0.887151	0.94462	0.94692	0.878414	0.66076	0.44555	0.254905	0.127308	0.066557	0.037043	0.0207121	0.0112986	0.00606033	0.00327383	0.00182502	0.00106739	0.000660145	0.000431965	0.000298153	0.000216547	0.000165415	0.000133005	0.000112617	9.98493e-05	9.18558e-05	8.70142e-05	8.4091e-05	8.23564e-05	8.1343e-05	8.07524e-05
ind	0.050403	0.05026	0.0500173	0.0496681	0.0492028	0.0486084	0.0478684	0.0469626	0.0458667	0.0445522	0.0429871	0.0411371	0.0389676	0.0398122	0.0461405	0.0605641	0.0951516	0.181844	0.388498	0.695844	0.885906	0.940018	0.942885	0.882945	0.666962	0.439966	0.25298	0.12912	0.0691367	0.0396917	0.0231011	0.0131918	0.00742228	0.00420551	0.00245504	0.00149906	0.000963673	0.000652141	0.000463364	0.000345272	0.000269985	0.000221766	0.000191264	0.00017211	0.000160102	0.000152824	0.000148427	0.000145818	0.000144293	0.000143404
