V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51
ind	2.52537e-10	2.70877e-10	3.02394e-10	3.60325e-10	4.78863e-10	7.55746e-10	1.47344e-09	3.51335e-09	1.52737e-08	1.994e-07	1.61922e-06	3.1981e-06	3.66111e-06	5.10363e-06	8.1109e-06	1.37506e-05	2.56182e-05	5.82285e-05	0.000175612	0.000693659	0.00306882	0.0100514	0.0104172	0.00218842	0.000418468	0.00014511	5.04684e-05	2.04249e-05	1.09144e-05	6.71795e-06	4.1649e-06	2.47079e-06	1.41076e-06	7.96987e-07	4.58467e-07	2.7407e-07	1.72103e-07	1.13839e-07	7.92085e-08	5.79048e-08	4.44859e-08	3.59553e-08	3.05807e-08	2.72125e-08	2.51028e-08	2.38249e-08	2.30532e-08	2.25954e-08	2.23279e-08	2.2172e-08
ind	1.01601e-09	1.08766e-09	1.20291e-09	1.39129e-09	1.70109e-09	2.20461e-09	3.05628e-09	5.28607e-09	1.86949e-08	1.40377e-07	6.96902e-07	1.58533e-06	2.83509e-06	6.01164e-06	1.24574e-05	2.34219e-05	4.25685e-05	8.65482e-05	0.000220535	0.000705372	0.00247262	0.00684938	0.00824539	0.00284714	0.00065272	0.000245215	0.00011509	5.34133e-05	2.61087e-05	1.38494e-05	7.79297e-06	4.56295e-06	2.77124e-06	1.7524e-06	1.15779e-06	7.9975e-07	5.77352e-07	4.35697e-07	3.4413e-07	2.84755e-07	2.46397e-07	2.21831e-07	2.06371e-07	1.9672e-07	1.90699e-07	1.8706e-07	1.84865e-07	1.83563e-07	1.82802e-07	1.82357e-07
ind	1.13084e-10	1.20753e-10	1.33883e-10	1.58047e-10	2.07869e-10	3.2572e-10	6.33587e-10	1.50072e-09	6.65767e-09	9.3016e-08	7.57816e-07	1.63635e-06	2.30634e-06	3.86656e-06	6.65873e-06	1.12141e-05	2.01855e-05	4.43143e-05	0.000129903	0.000506173	0.00228151	0.00812864	0.00980543	0.00221987	0.000428341	0.000156477	5.69539e-05	2.44119e-05	1.41059e-05	9.42886e-06	6.31151e-06	4.0083e-06	2.42983e-06	1.44698e-06	8.71915e-07	5.42714e-07	3.52754e-07	2.40214e-07	1.71367e-07	1.28146e-07	1.00591e-07	8.29716e-08	7.18486e-08	6.4876e-08	6.05103e-08	5.78668e-08	5.62712e-08	5.53246e-08	5.47718e-08	5.44496e-08
ind	2.64385e-09	2.81477e-09	3.10196e-09	3.61085e-09	4.58499e-09	6.59746e-09	1.08108e-08	1.98744e-08	6.13647e-08	5.10999e-07	2.9447e-06	5.38234e-06	6.63289e-06	1.04003e-05	1.87231e-05	3.56222e-05	7.08229e-05	0.000160635	0.000457612	0.0016384	0.00640796	0.0189976	0.0208144	0.00571042	0.001421	0.000590887	0.000231542	9.3412e-05	4.56047e-05	2.50983e-05	1.41916e-05	7.9683e-06	4.47236e-06	2.55904e-06	1.51961e-06	9.46193e-07	6.19909e-07	4.26976e-07	3.08701e-07	2.34334e-07	1.8696e-07	1.56746e-07	1.3773e-07	1.25843e-07	1.18416e-07	1.13925e-07	1.11217e-07	1.09611e-07	1.08674e-07	1.08127e-07
ind	2.52317e-09	2.68537e-09	2.95802e-09	3.44341e-09	4.38404e-09	6.37021e-09	1.06508e-08	2.0226e-08	6.81458e-08	6.43279e-07	3.73024e-06	6.72106e-06	8.35531e-06	1.27976e-05	2.10777e-05	3.49144e-05	6.19141e-05	0.00013228	0.000369521	0.00133257	0.00539423	0.0172307	0.0207858	0.00563016	0.00126627	0.000503759	0.000192485	7.721e-05	3.85168e-05	2.19414e-05	1.28518e-05	7.4436e-06	4.28748e-06	2.50606e-06	1.51445e-06	9.56705e-07	6.34326e-07	4.4128e-07	3.21757e-07	2.46053e-07	1.97582e-07	1.66564e-07	1.47002e-07	1.34757e-07	1.27101e-07	1.22469e-07	1.19675e-07	1.18018e-07	1.1705e-07	1.16486e-07
ind	6.32947e-11	6.80463e-11	7.58966e-11	8.93189e-11	1.13132e-10	1.5645e-10	2.37221e-10	4.40407e-10	1.69346e-09	1.65436e-08	1.18536e-07	3.95629e-07	1.06249e-06	3.12692e-06	7.8361e-06	1.6134e-05	3.07656e-05	6.49442e-05	0.000172388	0.00057967	0.00215227	0.00622908	0.00722802	0.00217627	0.000473382	0.000180176	7.98787e-05	3.52627e-05	1.73992e-05	9.62525e-06	5.65048e-06	3.40349e-06	2.09337e-06	1.3247e-06	8.69454e-07	5.94311e-07	4.23721e-07	3.15412e-07	2.45565e-07	2.00321e-07	1.71095e-07	1.5237e-07	1.40582e-07	1.33221e-07	1.28627e-07	1.25851e-07	1.24178e-07	1.23185e-07	1.22604e-07	1.22266e-07
ind	6.1036e-09	6.49673e-09	7.13471e-09	8.2011e-09	1.00339e-08	1.31877e-08	1.84084e-08	2.90958e-08	8.36667e-08	5.76228e-07	2.82587e-06	5.73997e-06	8.65123e-06	1.55656e-05	2.8292e-05	4.84379e-05	8.3612e-05	0.000166296	0.00041835	0.00131609	0.00449716	0.0119561	0.0132406	0.00415766	0.00102903	0.000422086	0.000182448	7.55142e-05	3.45913e-05	1.77361e-05	9.71879e-06	5.5422e-06	3.27833e-06	2.02154e-06	1.30507e-06	8.82822e-07	6.25277e-07	4.63509e-07	3.59949e-07	2.93195e-07	2.50218e-07	2.22747e-07	2.05479e-07	1.94707e-07	1.8799e-07	1.83933e-07	1.81488e-07	1.80038e-07	1.79191e-07	1.78697e-07
ind	9.87359e-11	1.06819e-10	1.20348e-10	1.4379e-10	1.86315e-10	2.67053e-10	4.29326e-10	8.69718e-10	3.71476e-09	4.06206e-08	3.17197e-07	9.88525e-07	2.13142e-06	4.84211e-06	9.65482e-06	1.70864e-05	3.09809e-05	6.72597e-05	0.000192066	0.00070915	0.00288593	0.00881872	0.0100686	0.00290489	0.000614638	0.00022662	9.80212e-05	4.28011e-05	2.08682e-05	1.12352e-05	6.27787e-06	3.5181e-06	1.97799e-06	1.13384e-06	6.73966e-07	4.19786e-07	2.75032e-07	1.8943e-07	1.36968e-07	1.04005e-07	8.30227e-08	6.96503e-08	6.12388e-08	5.59825e-08	5.26991e-08	5.07139e-08	4.95166e-08	4.88065e-08	4.83916e-08	4.81498e-08
ind	1.06809e-10	1.15112e-10	1.29124e-10	1.53815e-10	2.00174e-10	2.93351e-10	4.9034e-10	9.94046e-10	3.94484e-09	4.43127e-08	4.00117e-07	1.39684e-06	3.22302e-06	7.48076e-06	1.48433e-05	2.61586e-05	4.77548e-05	0.000105036	0.000303832	0.00113285	0.00462982	0.0139571	0.0150814	0.00416077	0.000967419	0.000387222	0.000162828	6.90645e-05	3.36951e-05	1.81722e-05	9.99605e-06	5.40646e-06	2.8883e-06	1.55787e-06	8.68007e-07	5.07519e-07	3.13744e-07	2.05187e-07	1.41578e-07	1.02852e-07	7.86448e-08	6.33407e-08	5.37356e-08	4.77317e-08	4.39776e-08	4.17058e-08	4.03349e-08	3.95217e-08	3.90467e-08	3.87699e-08
ind	1.30019e-10	1.40715e-10	1.58758e-10	1.90459e-10	2.49497e-10	3.66473e-10	6.12258e-10	1.27119e-09	5.39697e-09	6.04607e-08	4.69053e-07	1.2678e-06	2.22179e-06	4.31507e-06	7.99038e-06	1.3874e-05	2.535e-05	5.62128e-05	0.000165406	0.000633494	0.0026799	0.00839697	0.00936816	0.00255358	0.000541595	0.000203091	8.60929e-05	3.74322e-05	1.87165e-05	1.04223e-05	5.97554e-06	3.38824e-06	1.90152e-06	1.077e-06	6.28778e-07	3.83789e-07	2.4647e-07	1.66609e-07	1.18349e-07	8.83089e-08	6.92771e-08	5.71645e-08	4.95432e-08	4.47767e-08	4.17969e-08	3.99942e-08	3.89066e-08	3.82614e-08	3.78846e-08	3.76649e-08
