V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51
ind	0.000321612	0.000346744	0.000388562	0.000460222	0.000587252	0.000812899	0.00117389	0.00167387	0.00285904	0.00686102	0.0129599	0.0160543	0.0183822	0.0265198	0.0395907	0.0593251	0.097145	0.186504	0.394782	0.704643	0.89854	0.954628	0.965929	0.966876	0.965047	0.961869	0.952442	0.929911	0.891122	0.834025	0.751878	0.63909	0.503688	0.369078	0.257786	0.17737	0.123409	0.0881043	0.0649742	0.0497125	0.0396195	0.0329924	0.0287303	0.0260251	0.0243175	0.0232781	0.0226486	0.0222744	0.0220555	0.0219278
ind	0.000679683	0.000725258	0.000801103	0.000932608	0.00117423	0.00163603	0.00245229	0.00354258	0.00545975	0.0116483	0.0197774	0.0196729	0.0171936	0.0208879	0.0310588	0.0512549	0.0918211	0.185296	0.398999	0.710275	0.902207	0.958007	0.969301	0.969915	0.96798	0.963832	0.949548	0.916419	0.863508	0.789654	0.686857	0.553316	0.40723	0.278145	0.183367	0.121429	0.0828376	0.0587144	0.0431594	0.0327675	0.0256637	0.0208	0.0175448	0.0154112	0.0140323	0.0131797	0.0126581	0.0123462	0.0121631	0.0120561
ind	0.000111728	0.000120326	0.000134678	0.000159488	0.000204272	0.000286442	0.000423995	0.000619954	0.00108615	0.00278898	0.00596138	0.00898519	0.0130525	0.0227291	0.0374578	0.058427	0.0971612	0.187761	0.397776	0.705877	0.894707	0.948385	0.959051	0.959836	0.957944	0.954589	0.944299	0.919662	0.878175	0.818763	0.734802	0.620846	0.485539	0.352586	0.24391	0.166182	0.114512	0.0810365	0.0593528	0.0452323	0.0360205	0.0300468	0.0262435	0.0238474	0.0223427	0.0214298	0.0208782	0.0205507	0.0203592	0.0202476
ind	1.20459e-05	1.29195e-05	1.43349e-05	1.66932e-05	2.06546e-05	2.69947e-05	3.56352e-05	4.70781e-05	8.06681e-05	0.000204352	0.000481076	0.0010893	0.00299623	0.0099239	0.0271224	0.0577987	0.10746	0.202696	0.400942	0.691747	0.890677	0.956152	0.970814	0.972246	0.969579	0.9656	0.955894	0.93374	0.897461	0.849295	0.789478	0.717703	0.637577	0.556503	0.481618	0.416342	0.360417	0.311822	0.268767	0.230768	0.198363	0.172279	0.152766	0.139004	0.129681	0.123742	0.120042	0.117805	0.116482	0.115707
ind	6.72749e-05	7.18645e-05	7.9447e-05	9.24488e-05	0.000115796	0.000158534	0.000229268	0.000322172	0.000520054	0.00126336	0.00278911	0.00460967	0.0077259	0.0161442	0.0320054	0.0566684	0.0991039	0.191357	0.397836	0.703828	0.903521	0.965211	0.978251	0.97905	0.976681	0.972313	0.958129	0.925371	0.873583	0.804096	0.712098	0.595668	0.46609	0.344094	0.245524	0.173903	0.124752	0.0917415	0.0696814	0.0549956	0.0452912	0.0389589	0.0349175	0.0323697	0.0307696	0.029799	0.0292126	0.0288644	0.0286609	0.0285422
ind	0.00019198	0.000205194	0.000227529	0.000267333	0.000344103	0.000503286	0.000821566	0.00131745	0.00229165	0.00571961	0.0109469	0.0125882	0.01342	0.0192855	0.0313462	0.0524653	0.0926116	0.184296	0.394449	0.702991	0.893532	0.947936	0.958595	0.959129	0.957186	0.953178	0.939096	0.907284	0.860497	0.799259	0.713479	0.595093	0.453728	0.317116	0.209607	0.136512	0.0904274	0.0619272	0.0440694	0.032626	0.0251652	0.0202829	0.0171357	0.01513	0.0138592	0.0130834	0.0126127	0.0123326	0.0121687	0.0120731
ind	1.84819e-05	1.96051e-05	2.15053e-05	2.49426e-05	3.18598e-05	4.75542e-05	8.44207e-05	0.000154746	0.000300361	0.000909068	0.00251386	0.00472072	0.00839823	0.0170486	0.0310246	0.051692	0.0905145	0.182909	0.400131	0.71434	0.897757	0.946933	0.956065	0.956318	0.954593	0.950336	0.934925	0.903651	0.864275	0.816224	0.746232	0.641242	0.502864	0.356162	0.233479	0.148709	0.0964693	0.0656203	0.0472061	0.0356665	0.0278753	0.0222037	0.0179177	0.0146743	0.0122801	0.0106357	0.00955257	0.0088724	0.00846094	0.00821609
ind	0.000209181	0.000222883	0.0002452	0.000282582	0.000346295	0.00045071	0.000591505	0.000739122	0.00109337	0.00231049	0.00413599	0.00584677	0.00890727	0.0177721	0.0353497	0.0635966	0.109809	0.20227	0.396495	0.68348	0.888611	0.961518	0.978968	0.980188	0.976157	0.969564	0.950098	0.901807	0.817771	0.703285	0.568413	0.430404	0.309926	0.218665	0.155926	0.114726	0.0877354	0.0694433	0.056265	0.0461071	0.0379091	0.0312699	0.0261154	0.022317	0.0196436	0.0178911	0.0167782	0.0160969	0.0156913	0.0154524
ind	0.000319709	0.000345385	0.000388776	0.000465247	0.00060731	0.000878562	0.00135387	0.00205119	0.00369391	0.00924558	0.0166694	0.0189941	0.0203337	0.0281044	0.041049	0.0608083	0.0988561	0.18874	0.396719	0.701135	0.887745	0.940714	0.951166	0.951926	0.949955	0.946546	0.936112	0.911023	0.869716	0.81242	0.732809	0.624591	0.4943	0.36391	0.255873	0.17841	0.127343	0.0946036	0.0732479	0.0585642	0.0476815	0.0390685	0.0321321	0.0266589	0.0225158	0.0196285	0.0177111	0.0165015	0.0157678	0.0153305
ind	0.000113912	0.000122415	0.000136699	0.000161706	0.00020818	0.000298763	0.000466921	0.000724917	0.00126658	0.00320274	0.00684751	0.00930789	0.0114744	0.0182581	0.0307968	0.0514406	0.0909389	0.184201	0.402882	0.719666	0.905366	0.955627	0.965254	0.965901	0.964439	0.961396	0.951288	0.92821	0.891509	0.839404	0.762245	0.649956	0.507581	0.361934	0.242503	0.159543	0.106858	0.0741872	0.053542	0.0400165	0.030864	0.024593	0.0203637	0.0175648	0.0157404	0.0146047	0.0139069	0.0134884	0.0132423	0.0130983
