V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51
ind	1.48972e-08	1.60626e-08	1.80399e-08	2.15751e-08	2.83791e-08	4.25331e-08	7.34543e-08	1.53213e-07	6.32514e-07	7.11011e-06	4.93829e-05	0.000107669	0.000156892	0.000276638	0.000515697	0.000944349	0.00178738	0.00399002	0.0116236	0.0432609	0.164086	0.395542	0.443058	0.182535	0.0472158	0.0201953	0.00942966	0.00472602	0.00294212	0.0021451	0.00165145	0.00127117	0.00096903	0.00073973	0.000574327	0.000459252	0.000381127	0.000328957	0.000294529	0.000272091	0.000257612	0.000248362	0.000242555	0.000238931	0.00023667	0.000235302	0.000234475	0.000233984	0.000233695	0.000233526
ind	1.6412e-08	1.7743e-08	1.99982e-08	2.39911e-08	3.15405e-08	4.68808e-08	7.9941e-08	1.67204e-07	6.93787e-07	7.74929e-06	5.94932e-05	0.000147826	0.000225689	0.000374689	0.000604466	0.000963276	0.00170043	0.00374816	0.0110471	0.0416073	0.157483	0.372957	0.401689	0.157467	0.0406959	0.0168425	0.00755851	0.00352732	0.00195427	0.0012374	0.00082532	0.000557836	0.000382817	0.000271528	0.000202346	0.000159623	0.000133153	0.000116625	0.000106222	9.96565e-05	9.55082e-05	9.28928e-05	9.12636e-05	9.02514e-05	8.96212e-05	8.924e-05	8.90094e-05	8.8872e-05	8.87912e-05	8.87437e-05
ind	3.49829e-09	3.77552e-09	4.25391e-09	5.13269e-09	6.91615e-09	1.10148e-08	2.14938e-08	5.25411e-08	2.52471e-07	3.74298e-06	3.77912e-05	0.000109858	0.000191566	0.000347312	0.000581238	0.000943771	0.00170504	0.00388466	0.0119643	0.0475848	0.188346	0.442457	0.472647	0.179471	0.0438507	0.0175429	0.00729918	0.00345394	0.00212279	0.0015164	0.00110876	0.000785395	0.000538718	0.000365672	0.000251675	0.000178946	0.000133069	0.000104141	8.58483e-05	7.42767e-05	6.69627e-05	6.23567e-05	5.94928e-05	5.77188e-05	5.66175e-05	5.59539e-05	5.55544e-05	5.53175e-05	5.51791e-05	5.50984e-05
ind	8.33193e-09	8.92933e-09	9.91195e-09	1.15744e-08	1.44742e-08	1.96009e-08	2.86712e-08	4.97395e-08	1.69745e-07	1.45638e-06	9.52225e-06	2.93123e-05	7.20373e-05	0.000196971	0.000472227	0.000956589	0.00184323	0.00399833	0.0109037	0.0367367	0.126194	0.298397	0.339273	0.14577	0.041261	0.0182485	0.00895764	0.00432419	0.00234385	0.00144872	0.000976395	0.000697187	0.0005238	0.000414294	0.000344614	0.000299976	0.000271239	0.000252681	0.000240675	0.000232939	0.000227976	0.000224811	0.000222821	0.000221575	0.000220795	0.00022032	0.000220031	0.000219857	0.000219754	0.000219693
ind	1.78543e-09	1.91849e-09	2.15161e-09	2.59399e-09	3.54076e-09	5.88347e-09	1.23344e-08	3.24107e-08	1.85038e-07	3.32962e-06	2.74915e-05	7.41797e-05	0.00016017	0.00037651	0.000764596	0.00133694	0.00233068	0.00475573	0.0125924	0.0432926	0.1619	0.420847	0.527727	0.232532	0.050276	0.0195029	0.00797975	0.00385382	0.00262389	0.00217727	0.00188913	0.00160929	0.00134253	0.00111829	0.000948119	0.000826913	0.000743789	0.000688014	0.000651017	0.000626816	0.00061113	0.000601057	0.000594704	0.00059072	0.000588222	0.000586705	0.000585783	0.000585233	0.000584909	0.000584719
ind	7.71015e-09	8.31107e-09	9.31531e-09	1.10541e-08	1.42161e-08	2.02475e-08	3.224e-08	6.23911e-08	2.37186e-07	2.37247e-06	1.84806e-05	5.62657e-05	0.000115259	0.000256384	0.000523906	0.000963033	0.00179212	0.0039347	0.0112047	0.0400753	0.143921	0.333429	0.354982	0.141026	0.0390807	0.0171054	0.00823105	0.00402418	0.00226092	0.00144005	0.000976613	0.000682343	0.000490746	0.000367403	0.000288982	0.000239289	0.000207741	0.000187637	0.000174774	0.000166558	0.000161321	0.000157998	0.000155917	0.00015462	0.000153809	0.000153318	0.000153019	0.000152841	0.000152736	0.000152674
ind	9.86836e-09	1.05148e-08	1.15866e-08	1.34449e-08	1.68807e-08	2.36363e-08	3.70887e-08	6.66606e-08	2.14921e-07	1.99787e-06	1.58134e-05	5.10226e-05	0.000114933	0.000265945	0.000525357	0.000913626	0.00163308	0.003492	0.00971491	0.0340271	0.122176	0.294132	0.316922	0.119638	0.0350222	0.016156	0.00730668	0.00338363	0.0018888	0.00121767	0.000837373	0.000593887	0.000434794	0.000332131	0.000266618	0.000224905	0.000198289	0.000181251	0.000170312	0.000163307	0.000158833	0.000155991	0.000154212	0.000153101	0.000152408	0.000151988	0.000151733	0.000151581	0.000151492	0.000151439
ind	3.88423e-08	4.20203e-08	4.73757e-08	5.67553e-08	7.40935e-08	1.07896e-07	1.76988e-07	3.58723e-07	1.49169e-06	1.55554e-05	0.000100527	0.000215039	0.000295301	0.000456947	0.000709555	0.00110085	0.0018874	0.00401572	0.0113594	0.0410446	0.151342	0.362637	0.406406	0.16862	0.0427745	0.0174072	0.00807809	0.00384692	0.0021333	0.00135631	0.000922892	0.000647585	0.00046748	0.000351046	0.000276828	0.000229737	0.000199824	0.000180757	0.000168554	0.000160758	0.000155787	0.000152631	0.000150655	0.000149423	0.000148653	0.000148185	0.000147901	0.000147732	0.000147632	0.000147573
ind	1.10455e-07	1.18127e-07	1.31007e-07	1.53669e-07	1.96447e-07	2.83228e-07	4.63743e-07	8.67091e-07	2.76416e-06	2.3221e-05	0.00013917	0.0002464	0.000259676	0.000337679	0.000521027	0.00089077	0.00167543	0.00376254	0.0109028	0.0394927	0.14344	0.334355	0.348472	0.130648	0.0384802	0.0176073	0.00785844	0.00364636	0.00205023	0.00132086	0.000894861	0.00061585	0.000432325	0.000314672	0.000240651	0.000194309	0.000165216	0.000146848	0.000135188	0.000127783	0.000123085	0.000120115	0.000118261	0.000117109	0.000116391	0.000115957	0.000115694	0.000115538	0.000115446	0.000115392
ind	1.26957e-08	1.37149e-08	1.54358e-08	1.84695e-08	2.41544e-08	3.54911e-08	5.91905e-08	1.21224e-07	5.10697e-07	5.74676e-06	4.21953e-05	0.000108904	0.000188752	0.000351943	0.000603535	0.000975603	0.00170157	0.0036578	0.0104524	0.0382814	0.144042	0.353141	0.397957	0.160146	0.0396937	0.0160673	0.00725369	0.00339105	0.00188823	0.00121886	0.000843169	0.000600174	0.00043832	0.000332211	0.000263886	0.00022022	0.000192341	0.000174505	0.00016306	0.000155735	0.000151058	0.000148087	0.000146225	0.000145063	0.000144337	0.000143896	0.000143629	0.000143469	0.000143375	0.000143319
