V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51
ind	7.96043e-07	8.54274e-07	9.54471e-07	1.1387e-06	1.51577e-06	2.39723e-06	4.68612e-06	1.12105e-05	4.89317e-05	0.000641597	0.0052167	0.0103247	0.0119081	0.0167018	0.0266253	0.0449945	0.082074	0.171595	0.386475	0.701171	0.883124	0.930462	0.932227	0.871151	0.654452	0.424967	0.2157	0.103102	0.0578324	0.0351301	0.0204682	0.010898	0.00536876	0.002551	0.00122822	0.000626247	0.000349424	0.000217057	0.00015034	0.000114882	9.51403e-05	8.37591e-05	7.70895e-05	7.31147e-05	7.07072e-05	6.92796e-05	6.84287e-05	6.79276e-05	6.7636e-05	6.74665e-05
ind	2.5406e-06	2.72015e-06	3.00909e-06	3.48146e-06	4.2585e-06	5.52189e-06	7.65972e-06	1.32571e-05	4.69194e-05	0.00035248	0.0017488	0.003972	0.00708388	0.0149011	0.0303632	0.055474	0.0960422	0.176461	0.350067	0.627264	0.849488	0.935374	0.942679	0.848664	0.54842	0.295158	0.151206	0.0693236	0.0317831	0.0155868	0.00817058	0.00454926	0.00270461	0.00173241	0.00120189	0.000901628	0.00072594	0.000620271	0.000555396	0.000515109	0.000489928	0.000474168	0.000464396	0.000458346	0.000454588	0.000452317	0.000450945	0.000450128	0.000449647	0.000449364
ind	5.25388e-07	5.61027e-07	6.22047e-07	7.34344e-07	9.65881e-07	1.51357e-06	2.94435e-06	6.97441e-06	3.09418e-05	0.000432139	0.00350954	0.00754619	0.0106011	0.0176373	0.0299634	0.0493683	0.0852366	0.168813	0.368369	0.678033	0.877276	0.933945	0.937632	0.869895	0.617704	0.368741	0.167421	0.0735392	0.0398923	0.0243273	0.0147422	0.00850813	0.00475293	0.00267026	0.00156639	0.000984704	0.000672108	0.000498673	0.000399174	0.000340531	0.000305249	0.000283756	0.000270681	0.000262694	0.000257778	0.000254833	0.000253065	0.00025202	0.00025141	0.000251055
ind	3.58319e-06	3.8143e-06	4.20245e-06	4.89017e-06	6.20648e-06	8.92512e-06	1.46134e-05	2.68381e-05	8.27588e-05	0.000687665	0.00394197	0.00716402	0.00878712	0.0136563	0.024197	0.0447605	0.0845052	0.171217	0.365202	0.661649	0.868514	0.936241	0.938223	0.843557	0.582648	0.354512	0.165767	0.0679488	0.031127	0.015712	0.0081469	0.00424498	0.00225747	0.00125808	0.000751638	0.000487783	0.00034506	0.000264788	0.00021807	0.000190188	0.000173252	0.000162865	0.000156516	0.000152626	0.000150228	0.000148789	0.000147924	0.000147413	0.000147114	0.00014694
ind	3.94625e-06	4.19965e-06	4.62552e-06	5.38364e-06	6.85272e-06	9.95429e-06	1.66367e-05	3.15769e-05	0.000106313	0.00100184	0.00577504	0.0103427	0.0128029	0.0194315	0.0315059	0.0509121	0.0863534	0.166604	0.353962	0.652963	0.867435	0.937805	0.942961	0.861279	0.600656	0.363361	0.16821	0.0688299	0.0322125	0.016797	0.00898963	0.0048078	0.00260868	0.00147638	0.000892832	0.000585158	0.000417315	0.00032234	0.000266825	0.000233593	0.000213366	0.000200942	0.000193341	0.000188682	0.000185807	0.000184082	0.000183045	0.000182432	0.000182074	0.000181865
ind	1.95519e-07	2.10304e-07	2.34768e-07	2.76627e-07	3.50951e-07	4.86342e-07	7.39328e-07	1.37688e-06	5.31427e-06	5.21446e-05	0.000375457	0.00125963	0.00339904	0.0100139	0.0249233	0.0504051	0.0926015	0.178131	0.364968	0.653281	0.86302	0.935313	0.940307	0.856522	0.57708	0.329486	0.166561	0.073539	0.0336388	0.0167722	0.00885413	0.00486419	0.0028026	0.0017222	0.00114361	0.000823909	0.000641196	0.000533482	0.000468378	0.000428411	0.000403631	0.00038821	0.000378687	0.000372808	0.000369164	0.000366966	0.000365641	0.000364853	0.000364391	0.00036412
ind	7.2688e-06	7.74289e-06	8.51427e-06	9.80511e-06	1.20262e-05	1.58562e-05	2.22205e-05	3.52901e-05	0.000102063	0.000707404	0.00348815	0.0071282	0.0108257	0.01956	0.0354972	0.0602026	0.101174	0.185644	0.368195	0.648741	0.860823	0.938916	0.943586	0.84871	0.57911	0.347981	0.175201	0.0733062	0.0310195	0.0141476	0.00683115	0.00346474	0.00186851	0.00108987	0.000695585	0.000486705	0.000370943	0.000304184	0.000264464	0.000240339	0.000225493	0.000216301	0.000210645	0.000207163	0.000205009	0.000203712	0.000202931	0.000202468	0.000202197	0.000202038
ind	3.21796e-07	3.48087e-07	3.9207e-07	4.68258e-07	6.06426e-07	8.68618e-07	1.39518e-06	2.82314e-06	1.20412e-05	0.000131426	0.00102316	0.00317329	0.00679448	0.0152386	0.0297693	0.0511487	0.0882467	0.171576	0.365562	0.665901	0.86965	0.933302	0.936376	0.858618	0.587312	0.333655	0.16673	0.073643	0.0338221	0.0167429	0.00859347	0.00447631	0.00238871	0.00133601	0.000800385	0.000520427	0.000368673	0.000283207	0.000233413	0.000203675	0.000185602	0.00017451	0.000167726	0.000163566	0.000160999	0.000159457	0.00015853	0.000157981	0.000157659	0.000157471
ind	2.20452e-07	2.37553e-07	2.66398e-07	3.17216e-07	4.12607e-07	6.04258e-07	1.00916e-06	2.04363e-06	8.09924e-06	9.08219e-05	0.00081779	0.00284189	0.00651213	0.0149253	0.029037	0.0497438	0.0865217	0.170592	0.367838	0.672716	0.87717	0.939925	0.941385	0.856491	0.596997	0.361724	0.181431	0.0791669	0.0365577	0.0181016	0.00908091	0.00450843	0.00224723	0.00115835	0.000635374	0.000378237	0.000246717	0.000176309	0.000136952	0.000114176	0.000100648	9.2478e-05	8.75361e-05	8.45284e-05	8.26819e-05	8.1577e-05	8.09145e-05	8.05228e-05	8.02941e-05	8.01608e-05
ind	4.90726e-07	5.31017e-07	5.98954e-07	7.18291e-07	9.40473e-07	1.38051e-06	2.30445e-06	4.77954e-06	2.02651e-05	0.000226608	0.00175177	0.00470878	0.00819711	0.0157349	0.0286049	0.0483273	0.0841915	0.167399	0.365675	0.673254	0.875144	0.935179	0.937375	0.860663	0.596552	0.347693	0.173468	0.0768861	0.0362797	0.0185587	0.00973972	0.00510219	0.00269515	0.00147443	0.000857763	0.000540081	0.00037079	0.000276996	0.000223109	0.000191278	0.000172086	0.000160376	0.000153241	0.000148878	0.000146191	0.000144579	0.000143611	0.000143038	0.000142703	0.000142507
