K_dl	K_zld	K_cic	K_sna	K_vnd	a_dl	a_zld	a_cic	a_sna	a_vnd	q_btm	w_dl.zld	Cic_att	V14
0.913649935918196	0.870267434584528	0.911621297656071	0.556976617888248	0.738882414885159	0.319218888888889	0.699006666666667	0.801585383903737	0.722090509251199	0.39853764950168	0.0894812026874368	0.00347191919191919	0.3799	1
0.986305862521704	0.779169227656023	0.9985745996673	0.520865815798898	0.732088314131643	0.31099	0.510835555555556	0.808785573598353	0.786974699897478	0.381716410817672	0.283701409499047	0.0205914141414141	0.431403125	1
0.987459199681022	0.988077070886243	0.965719769642221	0.512466969614861	0.762804343497712	0.330222222222222	0.716487777777778	0.779001699627087	0.822914858227209	0.404542571683466	0.088550686286534	0.0189109090909091	0.399478125	1
0.998694018825356	0.992162811682885	0.962542379194742	0.479279587352395	0.754460288907839	0.324097777777778	0.675717777777778	0.78957228668379	0.520463880957769	0.404200626593564	0.0435862454685942	0	0.395859375	1
0.999794867369596	0.977787197903264	0.965097133935919	0.52339810189129	0.763830167529115	0.322278888888889	0.727207777777778	0.773119802649929	0.841605995878006	0.406664642543907	0.0986714090451324	0.0274277777777778	0.39445625	1
0.952617234976533	0.885338196670923	0.976928076687207	0.615078163228674	0.75153375372185	0.323874444444444	0.668507777777778	0.789151111593162	0.880984865533776	0.387204172072125	0.146608595736517	0.129592929292929	0.41128125	1
0.998966197365611	0.981651175196211	0.999671871720294	0.472520989797425	0.763747301841284	0.323586666666667	0.727248888888889	0.78588511356288	0.61084981502563	0.410839082051078	0.0639747550670133	0.020070303030303	0.42150625	1
0.967054481718394	0.984255780942326	0.932511020587277	0.548421830384904	0.754077920815504	0.327325555555556	0.697928888888889	0.787329485660798	0.808761234248136	0.413337475264347	0.0646226903821541	0.00239313131313131	0.3819	1
0.990069975603617	0.834188884002685	0.953580692269033	0.501227987370053	0.748021014137231	0.327445555555556	0.6316	0.792659321611859	0.47422983387435	0.395246237056135	0.104282207094438	1.07070707070713e-05	0.3939125	1
0.97849794078824	0.967171003590571	0.94771698840736	0.484087882030028	0.763273833265759	0.323352222222222	0.742468888888889	0.776623787598948	0.852632492992443	0.397552106110979	0.14242388290566	0.0107632323232323	0.389821875	1
0.930881727069458	0.99369561555529	0.934101387203426	0.521404724993981	0.755694506402225	0.329126666666667	0.691264444444444	0.786268890222977	0.714201467978888	0.411959621650232	0.230254722785797	0.0456156565656566	0.382059375	1
0.963919971767914	0.929366797756828	0.98223508729298	0.558779394638252	0.736700562392216	0.332153333333333	0.543678888888889	0.816291785605436	0.838282936400793	0.386084146830158	0.17929033153913	0.00157868686868687	0.41873125	1
0.929857948314578	0.858995552470985	0.999591044368667	0.538605870469485	0.748856210946662	0.347142222222222	0.637402222222222	0.811064196473318	0.83852296769353	0.44012085832891	0.02429269628316	0.0661547474747475	0.438975	2
0.998333835444661	0.979352793826672	0.957565040580558	0.488244151233604	0.747322289764133	0.32342	0.63096	0.792350073704359	0.606520529145732	0.400586915913225	0.00272747268982965	0.00110131313131313	0.39475	1
0.882082182666469	0.97630587717944	0.983135027962407	0.551231152623213	0.738286126673681	0.31205	0.640707777777778	0.810292248864837	0.744851076705771	0.37598195541851	0.405373684175397	0.115657575757576	0.428840625	1
0.939844655094518	0.878008527339406	0.951289366355491	0.589840158692075	0.736355363653613	0.33978	0.598987777777778	0.816378147210066	0.862236721546283	0.410051197193806	0.0396163462280774	0	0.401121875	1
0.923924015559688	0.977407932246929	0.911157695272895	0.551663194310357	0.751441143613791	0.332738888888889	0.688618888888889	0.792127351522743	0.825275641217778	0.414069646007114	0.244981813313617	0.0057820202020202	0.37389375	1
0.992474373581118	0.837891601295793	0.987965184422615	0.459871844126214	0.757012608874797	0.323658888888889	0.684421111111111	0.781860915822871	0.910220680012378	0.391629030681956	0.0762179569301513	0.077779797979798	0.417075	1
0.977171775696967	0.995112737397668	0.942297246134876	0.48182025638662	0.750507784715267	0.317358888888889	0.663147777777778	0.789037959751593	0.67490384546243	0.403574377367361	0.114006821477711	0.00279111111111111	0.38936875	1
0.996414472563456	0.858331409415246	0.961766330917748	0.53484138323515	0.753067229686582	0.332468888888889	0.648722222222222	0.789047911995272	0.841331180290956	0.396789994133121	0.0753060253637097	0.00292373737373737	0.395703125	1
0.987491126524888	0.804794366984294	0.952144465766574	0.508248874520594	0.737805262952556	0.321495555555556	0.598616666666667	0.800340686451528	0.904305022701494	0.379903365544107	0.00645320576942376	0.00156343434343434	0.3914	1
0.980449684536698	0.84442243913057	0.999907073738334	0.477591746963837	0.749115723773071	0.312331111111111	0.631403333333333	0.788589122540817	0.520520720959926	0.408268271282721	0.14758358242164	0.286476767676768	0.435428125	1
0.900909558871992	0.979431792979871	0.860434370172509	0.601510447779175	0.697828409007037	0.344193333333333	0.440598888888889	0.829695851632631	0.751636078171599	0.389486254201668	0	0.000235353535353536	0.349315625	2
0.991288362694932	0.967371001648176	0.982139639142931	0.528850288845248	0.760400980883168	0.310208888888889	0.731572222222222	0.774151690770747	0.828162551860507	0.402053205211596	0.0937402843828887	0.124125252525253	0.4153125	1
0.847176941938973	0.96889813596318	0.875136659096407	0.635201374588482	0.690014457134132	0.311107777777778	0.468662222222222	0.835107001208184	0.605479707921519	0.437796377772	0.083470369042582	0.0421458585858586	0.367271875	2
0.995121022837305	0.840840197142449	0.977475348960272	0.475551763338968	0.757299369172688	0.3092	0.707422222222222	0.778457775634414	0.859381279595552	0.403692663821944	0.12304107274726	0.0639550505050505	0.40479375	1
0.999529945658969	0.800500463477272	0.986385055829254	0.567335085520133	0.759510910775881	0.324955555555556	0.707665555555556	0.780220469664977	0.913901467618914	0.393097537196539	0.08910286810571	0.0485746464646465	0.40981875	1
0.942008162918925	0.920430626528	0.878833159303387	0.544461294015634	0.751359198157682	0.339578888888889	0.728595555555556	0.779379064226507	0.504896101191433	0.404095460005347	0.010800125044041	0.000122929292929293	0.343128125	2
0.996075448887099	0.897625169050584	0.950375211134585	0.519533611724809	0.746500575976403	0.30244	0.641246666666667	0.788515494784817	0.795630531817962	0.403374925155808	0.164088033903199	0.000190202020202019	0.393059375	1
0.888517879791025	0.980618470449701	0.9048512708686	0.615637420391583	0.721420384312889	0.316465555555556	0.555473333333333	0.817683214810865	0.746531816188853	0.426965421208456	0.385393542314809	0.000662424242424242	0.3859875	2
0.911428142120578	0.919508884965205	0.995726230426189	0.588154710696325	0.746995438593993	0.327697777777778	0.651153333333333	0.803397480375215	0.877741346042162	0.399822017611922	0.227452192839656	0.225352525252525	0.436246875	1
0.898345159207712	0.807149674871182	0.99936715260713	0.627520238547259	0.679190279021398	0.294346666666667	0.393384444444444	0.859050066863085	0.799115281465083	0.295759169278795	0	0.0732942424242424	0.44360625	1
0.983780893637137	0.986756872998216	0.929076400563603	0.439753700363824	0.75719043871198	0.331577777777778	0.675885555555556	0.782618910527587	0.851132638870643	0.415938248499918	0.119067742256312	0	0.373209375	1
0.821033657855308	0.79676539170422	0.9076878183167	0.590941825241556	0.707919850894231	0.33103	0.595201111111111	0.817299728066343	0.537715818686747	0.394795518424608	0.0886144354154976	0.287239393939394	0.386096875	2
0.999791383069547	0.950861923079296	0.997827518159554	0.573240011622704	0.69519263220197	0.290713333333333	0.356661111111111	0.84066207099667	0.784358097131637	0.493892236174285	0	0.00459444444444444	0.44054375	2
0.974324634147812	0.977193005818884	0.999963220391054	0.536133616313585	0.762990706899837	0.341466666666667	0.728663333333333	0.799044966754969	0.823266414419069	0.402374116478979	0.105012590058537	0.000667676767676768	0.430425	1
0.999669763062262	0.958435034474124	0.999970606772829	0.507634644299811	0.756217531784781	0.309444444444444	0.674114444444444	0.788763281528579	0.823038864286917	0.417018852547266	0.126024200927803	0.0313768686868687	0.42435625	1
0.877192559495787	0.998994973709303	0.908068761585013	0.570813061874458	0.746683640771095	0.331804444444444	0.734815555555556	0.785462983530225	0.664981543671215	0.38215006000556	0.203005674728483	0.123937373737374	0.3677125	2
0.903679026316008	0.916916925248732	0.944019049588356	0.596706941657054	0.757806856390909	0.335495555555555	0.705456666666667	0.785835539512136	0.860903706394221	0.406352766860107	0.393948798996477	0.108154545454545	0.39555	1
0.896226512883577	0.96876519851951	0.973197196688221	0.493090556425437	0.75028879777284	0.327403333333333	0.684006666666667	0.79695864183448	0.680260804034353	0.387548300222956	0.324665124447595	0.232848484848485	0.41733125	1
0.906999956956486	0.901914731296678	0.914363740363935	0.537217300280604	0.75919329488302	0.330743333333333	0.799807777777778	0.782468647616843	0.666124550529712	0.401103880918886	0.197619589069009	0.0292876767676768	0.37105	2
0.939978965808419	0.871774690034269	0.920075348244687	0.551505966553243	0.754600902455917	0.319141111111111	0.720867777777778	0.78314432220757	0.875255883635893	0.410874342559827	0.186046131192013	0.0194822222222222	0.37300625	1
0.957650978816905	0.95548964923371	0.946210322466307	0.588535311930656	0.748360605265212	0.315323333333333	0.686098888888889	0.791039766760419	0.862325770199048	0.398880325454135	0.0441083874461197	0.018589595959596	0.39123125	1
0.922439836511833	0.872463402093596	0.90591539898698	0.547438579689633	0.748407885426627	0.344581111111111	0.650624444444444	0.796841892903257	0.495704930250511	0.42342640677559	0.256328004671641	0.00250777777777778	0.370534375	2
0.893170821400994	0.928217277938433	0.872882894500902	0.599220705602425	0.732342329873313	0.346416666666667	0.636962222222222	0.804054020877637	0.649721168971249	0.435667595660048	0.034832923892826	0.00332080808080808	0.35545	2
0.987272088862841	0.973387720635896	0.999738589923508	0.470051423599023	0.763133458536454	0.326852222222222	0.715874444444444	0.796386723768349	0.630750171667222	0.424223292059629	0.130005510862396	0.00155444444444445	0.430659375	1
0.996251143520587	0.925235159752005	0.97027572335584	0.439758858075721	0.760131445752832	0.314582222222222	0.71859	0.775738475537101	0.765952069240873	0.391122543242766	0.114600977331588	0.0332357575757576	0.40056875	1
0.951519966343146	0.883035892032071	0.980695911956532	0.482413517923062	0.746476789168894	0.333682222222222	0.609074444444444	0.804534327985767	0.673299533625926	0.406148272125389	0.138128945620694	0.0284545454545455	0.418515625	1
0.982008899739815	0.893690193857566	0.947910345488367	0.488530274133774	0.74984332109582	0.312114444444444	0.659094444444444	0.783054317190168	0.837967656721131	0.396059591047631	0.113455332102953	0.0257908080808081	0.383775	1
0.922761634129755	0.951262689493614	0.921355153173988	0.539915363002175	0.736317213665205	0.285254444444444	0.653103333333333	0.797639259783369	0.640818567680508	0.409095890622156	0.271934493817765	0.0163621212121212	0.38706875	1
0.99780871958638	0.982946735463746	0.978673958278193	0.46456458259642	0.753665458331674	0.331801111111111	0.642132222222222	0.794889626559291	0.716391296297037	0.39786691082881	0.0912623654249893	0	0.410046875	1
0.956464747248975	0.999527978574306	0.967753867065672	0.534610663914294	0.690807495584677	0.169888888888889	0.593062222222222	0.824917797751593	0.837067059740571	0.395970200143964	0.192784824920653	0.0298319191919192	0.4198125	1
0.932065734242331	0.981531134902482	0.940962968819812	0.520143346077204	0.752814923284704	0.326667777777778	0.690287777777778	0.788999322416454	0.788104591891601	0.403164126852414	0.158033630819354	0.0548116161616162	0.38690625	1
0.902338373289641	0.961580981021195	0.869583289408899	0.582267402954403	0.712575695987435	0.309378888888889	0.47064	0.808663022451678	0.742002983419767	0.433824332909252	0.237402971750175	0.0423357575757576	0.345809375	2
0.979182571091202	0.938337656877897	0.977908989059966	0.476214140343533	0.766947360672061	0.330163333333333	0.73164	0.772710131248043	0.891082576162378	0.4067699596872	0.148133560922553	0.1349	0.412909375	1
0.966827741855105	0.821324070437487	0.999348676686282	0.540077812379363	0.756259110237067	0.316868888888889	0.721335555555556	0.795476395669902	0.802090522292265	0.377340548896525	0.168550514889394	0.020379797979798	0.431290625	1
0.86168240351891	0.883267557849713	0.942322301400685	0.57092698893354	0.729240992505667	0.345697777777778	0.575586666666667	0.81253068414698	0.521274553026945	0.391074330721622	0.277118493796916	0.177154545454545	0.4026375	2
0.935657208512942	0.852972419757291	0.948282503828524	0.456543953268423	0.755588852999241	0.325197777777778	0.715118888888889	0.783266360500432	0.538994882319493	0.401798342360618	0.161299108680626	0.111752525252525	0.39233125	1
0.992303667563442	0.981117781778229	0.959138422064859	0.503989896251678	0.754350446260888	0.333556666666667	0.638038888888889	0.790408850158356	0.626528130206284	0.409081026967257	0.139479225573261	3.57575757575768e-05	0.397740625	1
0.98292300405036	0.980166259504461	0.969132020102064	0.449905018778746	0.763340111427664	0.318905555555556	0.729803333333333	0.774557079622083	0.870678598752802	0.404074742912744	0.142048279550896	0.056610404040404	0.404359375	1
0.943509338779945	0.938654923626785	0.986597557499991	0.515628630249788	0.724910671668806	0.311275555555556	0.517481111111111	0.826969241784954	0.713978903342153	0.43482883136008	0.0789133485068838	0.0182152525252525	0.425771875	2
0.980781105860483	0.975950340291373	0.979003821317054	0.521528479559672	0.760092232917489	0.319244444444444	0.717237777777778	0.777907175638066	0.764937086626923	0.408528488593745	0.0883452087486001	0.114976767676768	0.412334375	1
0.984611188698768	0.961806828352775	0.995953693370881	0.474962898373776	0.764821515856985	0.3147	0.748156666666667	0.772171889163134	0.75084993814537	0.398250887371008	0.14636373157103	0.708745454545455	0.42953125	3
0.993504731717083	0.977445602403712	0.989458237336314	0.461974100191168	0.769444262432449	0.320257777777778	0.76827	0.765555246679548	0.830578086793251	0.397251398371262	0.146837837008536	0.722727272727273	0.42145625	3
0.996702160787313	0.968882783806742	0.994815616594494	0.501227987370053	0.76830609415231	0.322527777777778	0.751193333333333	0.767905539229682	0.769768444691658	0.39930119615155	0.139447724827468	0.71910202020202	0.424665625	3
0.972719314259735	0.938018311679238	0.978231887161101	0.488611223213874	0.762440580127341	0.316816666666667	0.738191111111111	0.773375326837569	0.880715378263296	0.402287866399551	0.129963656273567	0.363529292929293	0.415025	1
0.994167731546895	0.925822455722479	0.99076265612425	0.501766829074275	0.75797434278221	0.294516666666667	0.743198888888889	0.772748296950957	0.822333139187904	0.396274099145954	0.116192508769788	0.673774747474747	0.424565625	3
0.97793560051252	0.955178528508828	0.997411842323011	0.459215774507032	0.763291551476144	0.308365555555556	0.741024444444444	0.774716196831106	0.8134037504936	0.395390432422903	0.213432749145596	0.638073737373737	0.431759375	3
0.989372781810648	0.978944204376671	0.996056189667517	0.452884878788058	0.759901638922971	0.299202222222222	0.749272222222222	0.774727816781461	0.82320060592688	0.397953304709061	0.110047345329839	0.701877777777778	0.4276	3
0.985882732386317	0.998630092489769	0.994110357410749	0.447643917179395	0.760594023206419	0.299427777777778	0.746264444444444	0.773988957098803	0.81614621602794	0.397537899633197	0.148016208239873	0.736460606060606	0.42848125	3
0.974502334916374	0.912774361053962	0.998267069481003	0.488097209159167	0.761430700707554	0.307391111111111	0.745962222222222	0.776517087473419	0.858023846972522	0.399281405219771	0.1693569716156	0.738158585858586	0.43501875	3
0.980462769568558	0.999986897597326	0.995304607657144	0.464578871143473	0.75839116720424	0.298996666666667	0.730702222222222	0.777931815570257	0.856005893017894	0.397040910888394	0.160465529764631	0.654212121212121	0.42720625	3
0.983994757346444	0.978723407417601	0.999850375775576	0.466310353999366	0.766918739207991	0.322263333333333	0.75052	0.772346777920516	0.812135036183991	0.392408200862006	0.149573180097275	0.735191919191919	0.43044375	3
0.959267000427772	0.967371228862844	0.994548729769935	0.53579406611134	0.756632663134117	0.296641111111111	0.723016666666667	0.780781030448702	0.841998388067973	0.404813353947424	0.253110134834206	0.746688888888889	0.434859375	3
0.994785051650572	0.981948085764762	0.99997871644155	0.492311556409193	0.766339902380937	0.322727777777778	0.744055555555556	0.770221692135249	0.865244225295474	0.393796000246951	0.112360306863486	0.67940202020202	0.43115625	3
0.985487813431294	0.975663493093086	0.999523534223237	0.455859798991013	0.766426239141869	0.320771111111111	0.742636666666667	0.772940653446726	0.830480298176205	0.39820700654779	0.156403756458678	0.73210505050505	0.4303875	3
0.987378071427353	0.983082377363126	0.999971041242402	0.477287077518969	0.730850032594006	0.224746666666667	0.696171111111111	0.792420049097968	0.849691272974682	0.400707615554409	0.145298983246943	0.742533333333333	0.44373125	3
0.982384348587199	0.959231540190437	0.999749485747836	0.511140631263792	0.753734184352466	0.287184444444444	0.72343	0.782318869586548	0.835161485453137	0.40023420298828	0.1461807682352	0.705271717171717	0.428209375	3
0.98717182752467	0.928641227464572	0.992450596975273	0.428109289204249	0.764731748525249	0.321442222222222	0.738067777777778	0.771622102651871	0.814344743722012	0.397161610879006	0.120201989583454	0.733025252525253	0.42465	3
0.981883873909953	0.976923795680588	0.999932000983045	0.471323582084719	0.753229620190015	0.284948888888889	0.717683333333333	0.780545222593965	0.849383383402985	0.399440131079657	0.175253711256834	0.695241414141414	0.434215625	3
0.979976945576695	0.98189530797415	0.999918813800927	0.500901316613454	0.766835346397278	0.322393333333333	0.755997777777778	0.773826270179095	0.840818024776777	0.394309810559519	0.140690270214242	0.728483838383838	0.429415625	3
0.978159886657199	0.99923135779591	0.999990010537627	0.48698345154228	0.763573126294283	0.312236666666667	0.746315555555556	0.775949309341368	0.851152403358132	0.396442845629558	0.160897511380771	0.729012121212121	0.43365	3
0.994427347349552	0.902475789329026	0.999186646191693	0.48307999986996	0.762929851587936	0.304941111111111	0.74991	0.771681931494516	0.793211254791545	0.399710277218449	0.14793589602438	0.73330202020202	0.43335	3
0.999999782852433	0.956240520827662	0.992605486496254	0.470034562113902	0.768948096099048	0.32724	0.742406666666667	0.765787247278614	0.836440118247624	0.395745817865852	0.138280588066213	0.727669696969697	0.42365	3
0.999806553068047	0.995102437351359	0.988307132431404	0.464000594963329	0.714164980066915	0.198578888888889	0.659482222222222	0.80033636039994	0.845609200472971	0.403929584742231	0.0453386287562778	0.570893939393939	0.43144375	3
0.991977622466183	0.982483255125362	0.996229033429778	0.486109954842263	0.766146411876636	0.320715555555556	0.750357777777778	0.769914345601149	0.830116905915819	0.395994398421073	0.10989900343871	0.73750404040404	0.42794375	3
0.990416194222204	0.97975468575914	0.99888288703877	0.478714277899411	0.767009636641687	0.318808888888889	0.756143333333333	0.770865703039958	0.810830648069139	0.397530750841089	0.135660483485238	0.719518181818182	0.428709375	3
0.959393194456584	0.933003646763766	0.992513154455999	0.479731033487696	0.761755794599502	0.292458888888889	0.747182222222222	0.777059802387934	0.851953168530116	0.394493426247499	0.376115045518323	0.657837373737374	0.427578125	3
0.987161975250167	0.978719522656987	0.999938448785423	0.466624054083173	0.764103066184295	0.311348888888889	0.751056666666667	0.77348960828042	0.847102659367159	0.390102373282393	0.14050804303818	0.749117171717172	0.43035	3
0.99115639389797	0.937497682156729	0.999503713466996	0.458376527214004	0.76297521087422	0.307157777777778	0.737721111111111	0.773774479570362	0.845512043723137	0.395680206643967	0.157616916804107	0.738123232323232	0.43186875	3
0.988527984204601	0.974608396838171	0.999600725127321	0.484980627631901	0.724410744696753	0.214503333333333	0.664277777777778	0.795910494360505	0.84834216081366	0.404813353947424	0.188472868114326	0.742651515151515	0.440475	3
0.984261448838954	0.976965698830163	0.998166248126042	0.456099013539556	0.769153576658549	0.325873333333333	0.747995555555556	0.770200028403427	0.792721209301549	0.395907216635379	0.196839145833112	0.692028282828283	0.430525	3
0.992860531514938	0.977143889301424	0.992975236549318	0.497544950759419	0.762414554487034	0.312002222222222	0.735571111111111	0.771295145968036	0.846290349865693	0.397622478784461	0.108673245632698	0.736161616161616	0.42639375	3
0.992320168759032	0.969879339666855	0.999610914001022	0.458721870608324	0.769271885315212	0.321971111111111	0.755082222222222	0.769441584148284	0.858963321345124	0.395132214770593	0.180051287144229	0.669328282828283	0.427971875	3
0.983800452462656	0.920550907844411	0.99956388766245	0.454458608780165	0.758032338968951	0.297676666666667	0.738964444444445	0.7758933815854	0.839727019360737	0.394803633622204	0.144602225704649	0.741164646464646	0.437090625	3
0.98400062629451	0.963467198463884	0.999936927445624	0.51490587573147	0.765861270167501	0.320736666666667	0.745111111111111	0.772995669758472	0.847988461933163	0.396616954547558	0.149877754940601	0.700250505050505	0.432003125	3
