V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51
ind	0.768362	0.787233	0.815518	0.854372	0.899303	0.937694	0.95883	0.966092	0.967722	0.967882	0.967888	0.967888	0.967888	0.967888	0.967888	0.967888	0.967888	0.967888	0.967888	0.967888	0.967888	0.967888	0.967888	0.96788	0.967649	0.964528	0.934168	0.752937	0.384621	0.14397	0.0532456	0.0213077	0.00930423	0.00442759	0.00229706	0.00129802	0.00079496	0.000522536	0.000364145	0.000266189	0.000202944	0.000161353	0.000134252	0.000116792	0.00010563	9.87733e-05	9.45954e-05	9.21023e-05	9.0641e-05	8.97877e-05
ind	0.547159	0.575381	0.621227	0.692093	0.787325	0.880553	0.933848	0.950276	0.953393	0.953657	0.953665	0.953665	0.953665	0.953665	0.953665	0.953665	0.953665	0.953665	0.953665	0.953665	0.953665	0.953665	0.953665	0.953659	0.953477	0.950883	0.922903	0.75426	0.417556	0.178629	0.073716	0.031367	0.0138984	0.00645255	0.00317378	0.00167553	0.000960151	0.000600233	0.000407701	0.000296849	0.000227077	0.000178765	0.000142971	0.000115645	9.49671e-05	8.03598e-05	7.05077e-05	6.42132e-05	6.03617e-05	5.80532e-05
ind	0.0477878	0.0531094	0.0631274	0.0834823	0.128716	0.235472	0.461053	0.76708	0.949603	0.978113	0.979427	0.979499	0.979507	0.979508	0.979508	0.979508	0.979508	0.979508	0.979508	0.979508	0.979508	0.979508	0.979506	0.979476	0.978743	0.970633	0.909562	0.642056	0.273317	0.0958587	0.0364516	0.0157467	0.00763171	0.00408274	0.00237928	0.00149294	0.000998513	0.000706385	0.000526448	0.000412888	0.000340516	0.000294447	0.000265525	0.00024749	0.000236242	0.000229448	0.000225354	0.000222927	0.000221509	0.000220682
ind	0.242451	0.263853	0.302867	0.376485	0.51296	0.7174	0.886578	0.949045	0.96174	0.962718	0.962741	0.962742	0.962742	0.962742	0.962742	0.962742	0.962742	0.962742	0.962742	0.962742	0.962742	0.962742	0.962742	0.96274	0.962659	0.961331	0.944703	0.823757	0.521709	0.253026	0.115408	0.054406	0.0272101	0.0145487	0.00833469	0.00510641	0.00332949	0.00229581	0.00166574	0.00126907	0.00101524	0.000852482	0.00074955	0.000684969	0.000644516	0.000620015	0.000605225	0.00059645	0.000591324	0.000588336
ind	0.26579	0.289549	0.331432	0.406174	0.534036	0.714064	0.875489	0.954542	0.976238	0.978624	0.978717	0.978721	0.978722	0.978722	0.978722	0.978722	0.978722	0.978722	0.978722	0.978722	0.978722	0.978722	0.978722	0.97871	0.978399	0.974504	0.939806	0.746742	0.373053	0.137815	0.0512208	0.0209975	0.00955257	0.00479461	0.00263984	0.00158253	0.00102222	0.000702457	0.000507527	0.000382686	0.000300567	0.000246313	0.000211084	0.000188529	0.000174195	0.00016543	0.000160106	0.000156936	0.000155079	0.000153996
ind	0.309209	0.332362	0.372899	0.444658	0.566294	0.735939	0.885773	0.958038	0.979552	0.982444	0.982569	0.982575	0.982576	0.982576	0.982576	0.982576	0.982576	0.982576	0.982576	0.982576	0.982576	0.982576	0.982575	0.982551	0.981988	0.97586	0.922951	0.667456	0.297418	0.108947	0.0420976	0.0179548	0.00841489	0.00430281	0.00238729	0.00142801	0.000913868	0.000620735	0.000444923	0.000335736	0.000266662	0.000222779	0.000195218	0.00017801	0.000167266	0.000160773	0.000156858	0.000154537	0.000153182	0.000152392
ind	0.84423	0.85744	0.876731	0.902312	0.930703	0.954177	0.96708	0.971708	0.972796	0.972903	0.972907	0.972907	0.972907	0.972907	0.972907	0.972907	0.972907	0.972907	0.972907	0.972907	0.972907	0.972907	0.972907	0.972899	0.972651	0.969254	0.937423	0.751381	0.377644	0.139355	0.0517468	0.0211997	0.00961746	0.0047937	0.00260769	0.00153725	0.00097376	0.000656529	0.000467374	0.000349748	0.000274848	0.000226844	0.000196439	0.000177327	0.000165335	0.000158063	0.000153668	0.00015106	0.000149535	0.000148646
ind	0.407617	0.434021	0.478913	0.554249	0.67081	0.812425	0.918996	0.96366	0.975689	0.977258	0.977327	0.977331	0.977332	0.977332	0.977332	0.977332	0.977332	0.977332	0.977332	0.977332	0.977332	0.977332	0.977331	0.977311	0.976838	0.971555	0.924339	0.686967	0.319169	0.11921	0.0459253	0.019252	0.00879768	0.00437882	0.00237542	0.00140177	0.000893707	0.00060839	0.000436301	0.000326107	0.000252833	0.000203566	0.000170976	0.000149775	0.00013614	0.000127734	0.000122601	0.000119534	0.000117735	0.000116684
ind	0.721276	0.742983	0.775971	0.822251	0.877258	0.925713	0.953247	0.963083	0.965369	0.965591	0.965598	0.965599	0.965599	0.965599	0.965599	0.965599	0.965599	0.965599	0.965599	0.965599	0.965599	0.965599	0.965599	0.965592	0.965372	0.962292	0.932027	0.748334	0.37553	0.138531	0.0514739	0.0210728	0.00953652	0.00473443	0.00256163	0.0015002	0.000943387	0.000631595	0.000447161	0.000333664	0.000262222	0.000216931	0.0001885	0.000170747	0.00015966	0.000152957	0.000148915	0.000146518	0.000145118	0.000144302
ind	0.00995721	0.011185	0.0135336	0.0184865	0.0303494	0.0634598	0.167992	0.482976	0.900631	0.977025	0.979893	0.980029	0.980039	0.98004	0.98004	0.98004	0.98004	0.98004	0.98004	0.98004	0.98004	0.98004	0.98004	0.980032	0.979766	0.975915	0.942622	0.762698	0.404362	0.164424	0.0697719	0.0338891	0.0187896	0.0116614	0.00793371	0.00579114	0.00443963	0.00350663	0.00281455	0.00228264	0.00187552	0.00157387	0.00136152	0.00121802	0.00112357	0.00106452	0.00102817	0.00100633	0.00099349	0.000985972
