K_dl	K_zld	K_cic	K_sna	K_vnd	a_dl	a_zld	a_cic	a_sna	a_vnd	q_btm	w_dl.zld	Cic_att	V14
0.23995297677182	0.337395119388293	0.45935068885063	0.756749733960386	0.377631137147095	0.150995555555556	0.423335555555556	0.459385225445389	0.816260818454557	0.129730539026245	0.591158137304318	0.449858585858586	0.1952871875	5
0.348410437941503	0.234425350346605	0.444674891312967	0.747587823984909	0.367216126290579	0.280114444444444	0.258388888888889	0.324472236272865	0.731003470708651	0.68824096102738	0.998806222436844	0.110960606060606	0.2114653125	2
0.25537346972501	0.212261011089373	0.453899289483854	0.799464659849432	0.327367094883592	0.100601111111111	0.551498888888889	0.350002266632528	0.905590649218878	0.414037876245617	0.948797205056762	0.0660573737373737	0.2099790625	5
0.409342437752403	0.403236732379892	0.446676784293601	0.782711208121065	0.372135535174973	0.215586666666667	0.163802222222222	0.367848710609752	0.842060492856117	0.256493606442256	0.793060827818764	0.56169595959596	0.2031609375	6
0.2323855524967	0.233166110591034	0.454278048986389	0.955674426594006	0.480553351705298	0	0.468757777777778	0.498560735334623	0.94633209404592	0.996256145449221	0.991023948782027	0.0645169696969697	0.22018125	3
0.0549843539000351	0.214970496740705	0.452562611469718	0.925911550712503	0.166572725742295	0.541826666666667	0.3019	0.117276497081644	0.951747113267867	0.830109536561351	0.999284997326203	0.0851206060606061	0.2343903125	5
0.569022335834657	0.501736448800748	0.450298735545153	0.743831023895164	0.354357941389597	0.0435366666666667	0.144087777777778	0.0763569031311643	0.67978962761097	0.459782835774483	0.573537628756224	0.0149191919191919	0.1978340625	6
0.539604863532976	0.260769985102503	0.424447009917284	0.772919457832069	0.404936914603628	0.252244444444444	0.309462222222222	0.186519001041413	0.702409805884984	0.803954486235014	0.387667401300353	0.145339393939394	0.211980625	2
0.148933942791114	0.264962380856382	0.472092163097854	0.925657886146368	0.17151388676396	0.0854466666666667	0.504864444444444	0.789137824629892	0.951817175595912	0.5078706812853	0.418806569094789	0.0267550505050505	0.2460809375	5
0.100058853571886	0.364429631087497	0.457431054374821	0.947350442942055	0.107051034397612	0.00264666666666666	0.407437777777778	0.276425751083379	0.950998636327094	0	0.155630528958218	0.999355555555556	0.2267796875	5
0.21943007444032	0.311115218484254	0.447185618172901	0.756556810398969	0.374492711515946	0.420245555555556	0.423044444444445	0.233857866778043	0.748871741841131	0.649076866915231	0.183932882305354	0.476638383838384	0.213751875	2
0.275515631731781	0.342604459378645	0.459872978199455	0.882286005804351	0.0659794264297522	0.430723333333333	0.364802222222222	0.62692274668446	0.570599996329178	0.739161105077759	0.364194408606938	0.784089898989899	0.3073340625	5
0.397375803643983	0.357162884264467	0.440058538081565	0.795766451264162	0.403040545167639	0.213431111111111	0.216071111111111	0.662178578656167	0.771099712203993	0.912029167969809	0.180578865574354	0.865212121212121	0.223598125	2
0.460885015882604	0.289173150944824	0.437377598378092	0.770965979118805	0.391819721773358	0.345212222222222	0.394308888888889	0.663470988209113	0.596132363485505	0.49948158767942	0.244583864390973	0.412777777777778	0.2182559375	2
0.291343470356289	0.333887824796712	0.442304153259916	0.903034466187737	0.318914138192434	0.455452222222222	0.148191111111111	0.613997962869449	0.935817591994944	0.599304260715646	0.146537320414392	0.986084848484848	0.29218375	5
0.173562157341882	0.467611676219427	0.463732775303365	0.793199506826798	0.426072731265453	0.357224444444444	0.326033333333333	0.292728437974423	0.84488589236454	0.834119808581151	0.302553864135259	0.96150101010101	0.1698553125	1
0.494519223045601	0.40745241126517	0.436079077266391	0.750843851789413	0.416408067195667	0.297225555555556	0.165616666666667	0.499493744741993	0.734407558355859	0.24679101405205	0.427701904375664	0.996415151515151	0.1746903125	1
0	0.192813694073229	0.468337903903111	0.924415345849177	0.145936808845393	0.134272222222222	0.402401111111111	0.778244470890174	0.952063533414499	0.582127548593399	0.994418784166435	0.0172692929292929	0.2458334375	5
0.208894918320243	0.365193844364257	0.462428374274787	0.918967893392277	0.157685688411506	0.48804	0.199533333333333	0.684956079659756	0.946982677429443	0.673606399845182	0.614529174755324	0.00572222222222222	0.2469696875	5
0.420463430605791	0.604045984386919	0.457361685211271	0.913228955773367	0.310483475679199	0.39246	0.0553	0.802820905141058	0.932870469869745	0.615610847693947	0.879839910542663	0.103329292929293	0.274405	6
0.229857350110556	0.178130511640532	0.451148350128272	0.867380468759657	0.333667690467689	0.436158888888889	0.481474444444444	0.516599831349089	0.920843698135381	0.497657109344833	0.80044005850133	0.779910101010101	0.26107375	5
0.305703075355966	0.380586386945963	0.465192147594078	0.727716297943634	0.435880475010293	0.283958888888889	0.390648888888889	0.442546691960954	0.66594911651085	0.551689871421038	0.725715665766084	0.993068686868687	0.1430534375	1
0.0585180000028957	0.546271258041465	0.458037154044637	0.771945505368413	0.342125914175828	0.31283	0.190174444444444	0.415416868036194	0.858840320138949	0.774951546053418	0.100398118495046	0.100744444444444	0.2049303125	6
0.241122139182374	0.401156421124203	0.452995262669767	0.86028588315339	0.302158461861859	0.662032222222222	0.14153	0.0128429132707179	0.936029921294348	0.347844668951491	0.583925014354335	0.00569262626262626	0.220566875	6
0.211644617766587	0.318969063668468	0.453682609361499	0.909895229284795	0.252307213205186	0.303602222222222	0.226352222222222	0.0444162938190813	0.948006341994509	0.567221509511892	0.926065006455237	0.0189484848484848	0.22314125	5
0.205918461962075	0.354734288564204	0.450794245801732	0.904047549499423	0.313743084418906	0.1908	0.25165	0.519673389041802	0.938275010051002	0.429124419646422	0.758675765712512	0.686212121212121	0.2198625	5
0.343518842319663	0.4170903040221	0.435316589744442	0.736174110394109	0.366935020367193	0.286471111111111	0.13544	0.0443704447916629	0.451720273869421	0.291161372164883	0.143723465259769	0.35940101010101	0.2140671875	2
0.164001124699294	0.350595187175331	0.451059167961452	0.711709135614798	0.402810847389979	0.251902222222222	0.334862222222222	0.629066012488775	0.744016472885159	0.847841871360126	0.268584991672262	0.2518	0.1636546875	5
0.443517552799446	0.27375084648011	0.436894568733615	0.804663907136798	0.394041162771769	0.454378888888889	0.469484444444444	0.628515432184107	0.866978770886082	0.241481089521305	0.310765511781152	0.278955555555556	0.228579375	2
0.018514614171624	0.473629027926743	0.456667078423276	0.871050137011598	0.318197269533357	0.59834	0.217968888888889	0.380890198796456	0.937383711654701	0.495896346633814	0.311836475074642	0.470284848484848	0.2079565625	6
0.228316385658261	0.315565182451459	0.460587429317626	0.953158864464495	0.122400090510442	0.306282222222222	0.400042222222222	0.734785639336672	0.947563477257948	0.43169662253985	0.144082039747641	0.166737373737374	0.2545359375	5
0.430202211623433	0.300602243471776	0.525135791850937	0.882866675324609	0.059003018645943	0.448563333333333	0.293284444444444	0.744416989983896	0.58296601535403	0.849017113226785	0.00405039270193353	0.126411111111111	0.5478625	7
0.220815555162059	0.394299458056205	0.453552096747219	0.98110396886947	0.25666189640528	0.397985555555556	0.376164444444444	0.161439602941132	0.93963681784624	0.28064881945585	0.215539750255255	0.97079696969697	0.2240321875	5
0.4212774490974	0.355785942635189	0.432267319380323	0.786738149317523	0.403243069931222	0.404518888888889	0.263581111111111	0.582085710949324	0.844744345154986	0.526249171222286	0.169489275836491	0.998607070707071	0.1782725	1
0.307727801077303	0.301534795111488	0.437529430673985	0.950709059575475	0.311834196644342	0.397977777777778	0.363507777777778	0.752782437306543	0.938867328592871	0.659979871909265	0.483263416468408	0.778635353535354	0.2345490625	5
0.294761671552704	0.220595982505986	0.473968748135261	0.891297102797881	0.189356148181688	0.175867777777778	0.311706666666667	0.715177446963072	0.913062340137635	0.786637202358384	0.854260484046411	0.255309090909091	0.308739375	5
0.188690195196522	0.225070735773227	0.464254500443279	0.833781438192126	0.137591681911757	0.504826666666667	0.238713333333333	0.404712218019389	0.773586317444038	0.286983686853244	0.960383243867225	0.144471717171717	0.2821921875	5
0.287331906084487	0.456075645528489	0.456731457730243	0.86775844095833	0.333991186220507	0.0292388888888889	0.199018888888889	0.0608713888888508	0.936699283517338	0.558991388603452	0.727736401710295	0.675480808080808	0.1970128125	6
0.292306085809202	0.30639644417754	0.441435288537105	0.807633298162036	0.359887753366311	0.321757777777778	0.12562	0.0134015173204782	0.905419209583342	0.228326321188649	0.956812668327124	0.521350505050505	0.2322746875	6
0.328990116928541	0.338214392485412	0.454938810397126	0.736652685874293	0.353691173539901	0.0468844444444444	0.199242222222222	0.667239495381053	0.774933812639941	0.343414379151706	0.798692070606126	0.511149494949495	0.2149521875	2
0.204486993779993	0.396261416233373	0.484754383616759	0.753186045015494	0.417253052120679	0.0572655555555556	0.38965	0.368954936096942	0.840731116444036	0.407870924541232	0.99866945707532	0.984215151515151	0.163690625	1
0.275045262221873	0.403849998674376	0.46195230935814	0.976439506288749	0.316726580105998	0.129883333333333	0.303557777777778	0.36942392431609	0.942679794077429	0.791328948024198	0.793599728066875	0.846452525252525	0.1893046875	5
0.120450501557059	0.258168232680887	0.45787088477977	0.942364682871918	0.116886110078742	0.380458888888889	0.380573333333333	0.525633221074993	0.94256191736552	0.445296265583229	0.59592148986283	0.988240404040404	0.271375	5
0.122102344695294	0.244853939869765	0.451695398198649	0.767894513847225	0.347928079360297	0.623783333333333	0.25161	0.522793509661338	0.846232218204993	0.624253518020184	0.99995960873496	0.469176767676768	0.210376875	2
0.364276853891271	0.292676025803192	0.456528778827326	0.953246188732382	0.0367247857823096	0.118732222222222	0.186481111111111	0.593625018387982	0.943895426478859	0.39139313327043	0.999691976004917	0.997191919191919	0.2945575	5
0.291193206277654	0.135010959988129	0.472447205960981	0.829513624472224	0.26240876974039	0.0402666666666667	0.719127777777778	0.774924191037904	0.841410481073544	0.7546597007207	0.994089165237482	0.316019191919192	0.270854375	5
0.447704467148913	0.258435386632855	0.446867507443452	0.873676527220354	0.377149898652532	0.0797988888888889	0.149354444444444	0.469914945603195	0.922945283234897	0.939166704519897	0.702463279636397	0.994275757575758	0.251279375	5
0.117746184095224	0.271625673923797	0.458760780380356	0.831414898808086	0.281033775331984	0.105262222222222	0.432821111111111	0.396081129319319	0.846846240569918	0.936741937500784	0.176632342304597	0.513856565656566	0.2564015625	5
0.455757302721421	0.278447118617061	0.463452209043123	0.846050900284471	0.29448364943369	0.174937777777778	0.476886666666667	0.676906881426891	0.755915113918229	0.907601575544865	0.232597189025018	0.0334061616161616	0.30659125	5
0.27874993757392	0.385948885951742	0.498073463433094	0.93481991691893	0.316388730708584	0.371984444444444	0.339931111111111	0.870503262800693	0.936179094749408	0.851815515733666	0	0.980317171717172	0.297044375	5
0.0141067688486877	0.259411491403042	0.469575827347298	0.917699859959183	0.203924642651432	0.122051111111111	0.384968888888889	0.780865084901055	0.949413344271625	0.871950405818865	0.507515855990835	0.419775757575758	0.2466259375	5
0.15944830786955	0.327465515542261	0.48775803743927	0.857937295495833	0.30216169088086	0.00572555555555556	0.404205555555556	0.825964392930083	0.932567048498822	0.266451324832841	0.421635181787399	0.968519191919192	0.245521875	5
0.429844593942462	0.474392611887748	0.453006208677176	0.769741801606744	0.305787529223737	0.00501000000000001	0.133807777777778	0.491259538940955	0.782280319540503	0.577063421951636	0.111575012555048	0.994429292929293	0.2248428125	6
0.234860028174752	0.32768629786566	0.48251229247467	0.88000377131167	0.776696401359538	0.201734444444444	0.333811111111111	0.751136561868161	0.720435664090534	0.999126775710334	0.478664597552077	0.975683838383838	0.31671875	3
0.190188302357262	0.386856403134074	0.454296560764621	0.914536736141326	0.272392050725161	0.159631111111111	0.0788688888888889	0.47486753589751	0.946014911627473	0.898481668433447	0.936235181932024	0.319049494949495	0.241915	6
0.321355251287976	0.477491156108562	0.44130267840488	0.780441433679899	0.401003971594761	0.41847	0.0462866666666667	0.542871317583863	0.797082689908879	0.888710796925195	0.876314275600223	0.268461616161616	0.22718	6
0.114116063975908	0.276155724699713	0.452750137813976	0.926761089693399	0.156105475922015	0.359622222222222	0.247867777777778	0.443558883913086	0.951581189881696	0.62695141099001	0.887239660032575	0.000558282828282828	0.2308484375	5
0.19176101776395	0.258440071901755	0.449081708203855	0.73286510647378	0.374231956574616	0.300424444444444	0.376023333333333	0.44993748556106	0.661285863371544	0.563086857584527	0.754786996200888	0.989282828282828	0.216456875	1
0.0271821275578509	0.344575666242858	0.465049521640463	0.868389987716192	0.400799349822219	0.989285555555556	0.326984444444444	0.597633011917928	0.905756096011075	0.925984825370195	0.939423897040648	0.768193939393939	0.2060925	5
0.165689158063238	0.512447469385439	0.447612130547128	0.771933165233475	0.379890868294652	0.469511111111111	0.126885555555556	0.0519249865873281	0.840171740513857	0.720590526846534	0.70430841339922	0.964540404040404	0.20432875	6
0.234184818426692	0.398788686230188	0.437691559834881	0.750235886649395	0.415082975019195	0.493943333333333	0.110664444444444	0.499888200866499	0.685619180048819	0.86331399420742	0.826769118567181	0.820490909090909	0.19737125	6
0.497616649867034	0.182195490888165	0.429961456486644	0.915957117987512	0.341580916118162	0.181223333333333	0.482431111111111	0.606873544296322	0.924184123392134	0.609710888271436	0.917645175523052	0.756769696969697	0.24813125	5
0.360012529494597	0.404606439528482	0.463543177043845	0.931484638731858	0.393121720764238	0.289327777777778	0.41179	0.208722748456284	0.92746591828548	0.576258553217703	0.398287305357401	0.596462626262626	0.1552303125	5
0.457361424299466	0.259112814950284	0.420153044101616	0.877393674464356	0.431346482222506	0.115238888888889	0.383891111111111	0.311064121985227	0.915011923344837	0.919544301201127	0.564694464052558	0.972369696969697	0.1615359375	5
0.42589704497649	0.0358395198405826	0.520946068397055	0.907630270114795	0.344810151006966	0.510685555555556	0.560161111111111	0.802252326752418	0.921273048003226	0.659301008412965	0.873845275275626	0.995352525252525	0.476971875	4
0.490167050695709	0.363332795402021	0.438999056728276	0.84042268945369	0.352294376280797	0.266772222222222	0.205978888888889	0.592709685470024	0.899980285651271	0.558760450862698	0.175378431426805	0.166135353535354	0.245820625	5
0.29731238199662	0.446484192794855	0.460620984538006	0.75612883530506	0.378055758168252	0.282155555555556	0.227774444444444	0.772409331952796	0.78338444152842	0.432787241845396	0.360699418460499	0.436985858585859	0.208805	2
0.424443104060455	0.220963732919301	0.443215708028426	0.775138481188461	0.379568297110606	0.298761111111111	0.381984444444444	0.808532425291083	0.851489153806062	0.199632592638483	0.0364412459988608	0.874165656565657	0.2563165625	2
0.367477179310679	0.278890738800125	0.459188939521119	0.875287633403331	0.316008939609474	0.232386666666667	0.145608888888889	0.743044181832981	0.922466475914394	0.78411221080487	0.475063622758389	0.999751515151515	0.308143125	5
0.481600420391047	0.152048082995662	0.447878378233312	0.798507682683386	0.38336988003798	0.327335555555556	0.345945555555556	0.869183692535324	0.833139061387249	0.0854754719136647	0.317954747768321	0.991945454545455	0.2713934375	2
0.486293879829592	0.429834481135789	0.432171678008467	0.743378958948764	0.409561940259827	0.395572222222222	0.117576666666667	0.71654672288129	0.514294015775567	0.0227191555345831	0.61555343230094	0.251333333333333	0.1646896875	2
0.31231828771579	0.488571904287232	0.451218821577888	0.746998063085919	0.346321808517818	0.210044444444444	0.0646833333333333	0.603159101604567	0.498144478069626	0.597563005103619	0.859947864891202	0.0637378787878788	0.2117475	2
0.0870305529364477	0.473901616653749	0.470699032622198	0.959599530843871	0.0562172477283864	0.836961111111111	0.20087	0.71538201064332	0.948961357965936	0.0116039264736891	0.736926894093932	0.030769595959596	0.2256959375	5
0.401137134274056	0.368882429314991	0.474771660645744	0.85692501736962	0.170381353417311	0.10203	0.28731	0.664292344226163	0.844864130879044	0.4292857671037	0.600328050436833	0.0219551515151515	0.2795471875	5
0.0374860284600745	0.262252213320532	0.456984207583452	0.856148091066673	0.3120868405785	0.871042222222222	0.32176	0.653961875486415	0.939131001890215	0.21160468643726	0.981133339751428	0.130690909090909	0.2097378125	5
0.317662133182919	0.344917549742231	0.459690921116626	0.882337147884802	0.17243473427206	0.412937777777778	0.214952222222222	0.746150804277768	0.719241981245246	0.0526448125295721	0.896877699433512	0.77839898989899	0.2948609375	5
0.246115664728676	0.325342001782078	0.452892511231243	0.735287623611682	0.362228309578457	0.181477777777778	0.20918	0.730659293851949	0.566925462005926	0.496011454436544	0.429836224725703	0.862536363636364	0.2257715625	2
0.299124200185171	0.15987720922482	0.453492119450264	0.741195331763894	0.37744327572871	0.227113333333333	0.414993333333333	0.763476445315739	0.577545734492548	0.310007738022488	1.00003474216888	0.996960606060606	0.2323340625	1
0.146901817946739	0.486856148066414	0.459030525010149	0.908452582227771	0.276244021214378	0.000230000000000002	0.226195555555556	0.112566306270731	0.946352231914583	0.111347074615308	0.325848030035179	0.0120053535353535	0.2106596875	6
0.403396654649224	0.364784862154931	0.463856672653379	0.810975964106947	0.382609174905431	0.392171111111111	0.319074444444444	0.850107907766389	0.882394947924998	0.548938063539567	0.0899404184986348	0.444823232323232	0.2143284375	2
0.208263720688858	0.238823674409097	0.475040192334771	0.871136059024549	0.266476934515358	0.395421111111111	0.48225	0.59358257097936	0.908535712661573	0.385727605361952	0.271151296379598	0.430390909090909	0.3089965625	5
0.436295289119937	0.247911545857718	0.469949757195849	0.776489854516377	0.358517187198689	0.181613333333333	0.392265555555556	0.849927220256548	0.752994744799278	0.569886708391802	0.390555374823794	0.415658585858586	0.2809353125	2
0.432175188323248	0.283072727164892	0.430293284233247	0.737835055304396	0.394679753728365	0.259787777777778	0.361705555555556	0.767327981790215	0.596475415884006	0.609602080505766	0.0543755446683898	0.994180808080808	0.1893590625	1
0.279369651837546	0.291720665447755	0.50178166131904	0.772079252324758	0.341405024949327	0.196338888888889	0.373606666666667	0.733244422055333	0.595685044768557	0.742616419494592	0.0890922558427194	0.719633333333333	0.368571875	2
0.330630383074303	0.483871128035305	0.485090994784139	0.854776821642479	0.144938143142807	0.223131111111111	0.123905555555556	0.817061684138706	0.763189759732615	0.514529021237287	0.341697593706897	0.992094949494949	0.333659375	6
0.495204521178834	0.343162057512293	0.474555436740236	0.741662225266525	0.451201352191527	0.192232222222222	0.432998888888889	0.700976506689632	0.539643604846365	0.72987476142867	0.978325257642604	0.116753535353535	0.139795	2
0.188398611760979	0.180217348712131	0.461422911567172	0.881292825832533	0.254817736832778	0.474655555555555	0.411224444444444	0.686934215790202	0.927854056861626	0.044998757328122	0.995494793890952	0.246107070707071	0.25810375	5
0.0035384430799504	0.413196785064299	0.458751822746817	0.743113357245365	0.356425884185597	0.847138888888889	0.220518888888889	0.58502733755302	0.532087901771918	0.761106152320048	0.501738258166985	0.60019696969697	0.206300625	2
0.346774087005409	0.230074704907382	0.458776005813722	0.951163274205448	0.153624207382216	0.220616666666667	0.295538888888889	0.681523383350178	0.938658839436671	0.707176497576746	1.00003908474458	0.335272727272727	0.312734375	5
0.159131883966217	0.284938102454636	0.457656695744786	0.780726907668963	0.315540937797522	0.0239733333333333	0.354575555555556	0.433329234236605	0.688168912502579	0.869946397436546	0.539963862757553	0.248669696969697	0.23259	5
0.223206452352448	0.189243902736812	0.465536127541648	0.858069076814599	0.217413292741234	0.390034444444444	0.373088888888889	0.668645864833168	0.872620060306568	0.833756637423249	0.95901752933134	0.270751515151515	0.2988103125	5
0.375377176246078	0.319254938205423	0.450219299427214	0.94680127188108	0.185850728656648	0.200868888888889	0.16605	0.658433042907634	0.940099380441944	0.884300384298081	0.827645789229528	0.332052525252525	0.2934971875	5
0.490516107105663	0.127476218860885	0.46141526423028	0.785101773301805	0.371426150395636	0.0960933333333333	0.538956666666667	0.853684233402898	0.622877488367786	0.842378884660197	0.602466951671878	0.991458585858586	0.3001865625	2
0.569276832167603	0.302550456818558	0.434722241088458	0.761322728542323	0.423306848055371	0.150846666666667	0.34108	0.68076235042498	0.739546970652304	0.673149621854167	0.41025914425707	0.992031313131313	0.168628125	1
0.277027892738045	0.258647345908699	0.457377859906633	0.887664236001116	0.174261566720923	0.430361111111111	0.491364444444444	0.576937213759175	0.578963972433338	0.935580310521053	0.879284587352586	0.727486868686869	0.30973125	5
0.400657854182746	0.322661504157341	0.450270539947602	0.751327967123766	0.375784189847523	0.142557777777778	0.242846666666667	0.800613656723794	0.834368099163063	0.617836844034937	0.489438138840579	0.988476767676768	0.197785625	1
0.0741892350706476	0.489579294068736	0.452071381612647	0.842839059741566	0.315409764889473	0.318526666666667	0.0596744444444444	0.645003413740003	0.936714403781345	0.748342800904509	0.9053970095263	0.041779898989899	0.205121875	6
0	0.413586908946687	0.465553720564339	0.734275324916704	0.366973686065871	0.896641111111111	0.394458888888889	0.128962726855859	0.731459943260058	0.0868620332583792	0.239554724204301	0.00650959595959596	0.182123125	2
0.127175323572955	0.485788718949555	0.459565245538768	0.855191686297962	0.284803219395476	1	0.122773333333333	0.672192863510814	0.928331897779573	0.743583339961739	0.463833288046656	0.0104406060606061	0.2310090625	6
0.382872882061134	0.132302935753351	0.45259048575639	0.943871448573084	0.288223429759357	0.17762	0.745762222222222	0.000400363970992856	0.937443880990519	0.474044124834501	0.467477871699528	0.997347474747475	0.3533875	5
0.417604573282394	0.443212218458043	0.489519920417921	0.806283043408855	0.415140739232084	0.495323333333333	0.21942	0.855895060252896	0.854595158541346	0.451220339605079	0.244452782754186	0.990333333333333	0.202225625	1
0.34736799240884	0.490359818854784	0.429843258369729	0.730973687099709	0.379417576868752	0.366852222222222	0.131977777777778	0.409306836550194	0.749747040683922	0.462027735079622	0.0712485060752917	0.689390909090909	0.1926365625	6
0	0.441936034240552	0.471617511415478	0.735473625465866	0.378921894457612	0.163671111111111	0.359651111111111	0.614281393607354	0.763208335514531	0.0974983783116983	0.319555743005858	0.850980808080808	0.17953	5
0.153097223809882	0.27414642829544	0.450803530185622	0.763113601006779	0.3729871795736	0.484751111111111	0.444584444444444	0.760535045689124	0.864904641174965	0.53353615619562	0.126851926480114	0.996209090909091	0.207801875	1
0.201328914241478	0.299188731281537	0.46874747735911	0.822583704596073	0.0632991405461636	0.0092511111111111	0.356401111111111	0.763434111453807	0.68416700119286	0.532942870387716	0.48266638715213	0.0413508080808081	0.2623365625	5
0.448828665361851	0.158860445019968	0.46054224865558	0.777125046444731	0.385289485441285	0.271413333333333	0.486788888888889	0.697673474338466	0.710386807934399	0.752930106478558	0.815461522476334	0.531270707070707	0.300865625	2
0.153185524744591	0.351443850162519	0.465142723252674	0.886988278087753	0.331945646186247	0.0780344444444444	0.351392222222222	0.540180011382991	0.937672750335537	0.493660602477507	0.901586356728402	0.403682828282828	0.1972625	5
0.135517623314744	0.390534936615358	0.48518156586168	0.830364664214284	0.158414831720816	0.181621111111111	0.119204444444444	0.796401210301145	0.720689070052669	0.423832695273034	0.674128741911084	0.74170505050505	0.3048465625	6
0.706745727244646	0.368639293887103	0.460032453449959	0.941380321424933	0.147524663143506	0	0.251663333333333	0.52254194051019	0.951034206675369	0.482994335520843	0.80836021489966	0.000214545454545454	0.224701875	5
0.107385419573935	0.514720657816973	0.450038949691219	0.878998196815247	0.294740209232734	0.0551522222222222	0.0594033333333333	0.434248141628439	0.943921769673409	0.701462397760604	0.947309199749951	0.986256565656566	0.213391875	6
0.496608237530839	0.107948170049737	0.439105571145611	0.822811914319772	0.384007035808808	0.359431111111111	0.484711111111111	0.799766121837327	0.83543628329244	0.284630162080272	0.716086853774832	0.82200404040404	0.2964734375	2
0.228392320663831	0.445014832698021	0.458878278616635	0.761204988460298	0.378132588768448	0.162122222222222	0.200675555555556	0.626544768370555	0.817257013726517	0.526686822931644	0.853814373055076	0.989545454545455	0.1936634375	1
0.422176867662895	0.19652012160155	0.475127100527008	0.764132446138826	0.375409157916701	0.331713333333333	0.502311111111111	0.593452200742875	0.714333848567953	0.650932330137195	0.0730765131400317	0.511177777777778	0.3704625	5
0.050075333258396	0.261887211336408	0.464501135729976	0.899876376861153	0.21959783671521	0.74603	0.49314	0.573485247352667	0.941903853887682	0.730571056063712	0.151844648091969	0.18449595959596	0.2588425	5
0.324985384956338	0.319510431162457	0.452578222392702	0.7973962692934	0.412097554984111	0.216713333333333	0.446786666666667	0.694733589842042	0.604772255985787	0.893608880080577	0.3587379297773	0.991235353535354	0.2151465625	1
0.369586360001171	0.298072727120015	0.439561271594928	0.796895073455899	0.340094456791118	0.105753333333333	0.477423333333333	0.634877677170098	0.703237506927891	0.759038727477977	0.136082922705229	0.994770707070707	0.2361528125	1
0.134618929957482	0.473407686136616	0.469537247378155	0.853181808736954	0.174589941310141	0.27289	0.183286666666667	0.595535668974793	0.654132972795903	0.881735825413113	0.532302018731615	0.995651515151515	0.278535	6
0.331651761014423	0.2693250086094	0.443333461662134	0.753253476884322	0.393875456563379	0.214268888888889	0.451912222222222	0.636480076994035	0.706358605650526	0.844889000703161	0.0860250813588634	0.849345454545455	0.2382446875	2
0.0771852917673409	0.335906566118053	0.462401852726672	0.892013689371828	0.377794627348967	0.294067777777778	0.318093333333333	0.612405778751056	0.928547495216099	0.96656115839934	0.777894941020621	0.20900404040404	0.22366375	5
0.350530149967754	0.296837931853791	0.509348138438116	0.884856352358398	0.113016560080606	0.419748888888889	0.357625555555556	0.819581895310796	0.711753230544859	0.636859907492656	0.761579812600703	0.214190909090909	0.392571875	5
0.459606234189852	0.266363093824983	0.443506495248313	0.791331445185247	0.384003441613866	0.38263	0.182522222222222	0.562368869152514	0.680769548292596	0.833999507413314	0.803163389570672	0.186675757575758	0.279124375	2
0.451237848469662	0.206747391475986	0.421235987115726	0.847567459555237	0.368772054773197	0.263795555555556	0.269435555555556	0.550519231775444	0.913869396972755	0.208991791584085	0.65091724466856	0.999957575757576	0.225188125	1
0.0434199613877123	0.354703584611119	0.461522007155313	0.758904240339378	0.349659667168926	0.361315555555556	0.212768888888889	0.718239865755077	0.827883244359332	0.69184984145325	0.821501082381555	0.922137373737374	0.2083978125	5
